"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=2928"">Flexible Transmogrification</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","12","&mdash;","You've learned how to transmogrify your eidolon to suit the circumstances of the day.","—"
"<u><a href=""Feats.aspx?ID=922"">Flicker</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=917"">Lion Blade Dedication</u></a>","You use your movements and disguises to make yourself a flickering blur.","—"
"<u><a href=""Feats.aspx?ID=408"">Flinging Shove</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>","12","<u><a href=""Feats.aspx?ID=363"">Aggressive Block</u></a> or <u><a href=""Feats.aspx?ID=365"">Brutish Shove</u></a>","Your opponets go even farther when push them around.","—"
"<u><a href=""Feats.aspx?ID=2212"">Flourishing Finish</a></u>","—","<u><a href=""Sources.aspx?ID=48"" title=""Pathfinder #159: All or Nothing"">Pathfinder #159</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=60"">Emotion</a></u>, <u><a href=""Traits.aspx?ID=106"">Mental</a></u>","12","<u><a href=""Feats.aspx?ID=2211"">Provocator Dedication</u></a>","Your martial prowess demoralizes all who can see you.","—"
"<u><a href=""Feats.aspx?ID=1751"">Focused Shot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>","12","<u><a href=""Feats.aspx?ID=1734"">Monastic Archer Stance</u></a>","You achieve a state of perfect calm before unleashing your attack, opening your mind to the minute movements of the world around you to increase your accuracy.","—"
"<u><a href=""Feats.aspx?ID=1841"">Forcible Energy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","12","&mdash;","You perform complex manipulations to make the energy from your spells so powerful that your enemies remain vulnerable to it afterward.","—"
"<u><a href=""Feats.aspx?ID=1471"">Foresee Danger</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","12","&mdash;","You perceive every possible way your foe's attack could land and attempt to avoid them all.","—"
"<u><a href=""Feats.aspx?ID=2092"">Frightening Appearance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=326"">Vigilante</a></u>","12","<u><a href=""Feats.aspx?ID=2088"">Startling Appearance (Vigilante)</u></a>; expert in <u><a href=""Skills.aspx?ID=7"">Intimidation</u></a>","Your dramatic appearances can frighten bystanders.","—"
"<u><a href=""Feats.aspx?ID=163"">Furious Grab</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","12","&mdash;","You grab your foe while it’s distracted by your attack.","—"
"<u><a href=""Feats.aspx?ID=2929"">Grasping Limbs</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","12","&mdash;","Your eidolon grabs enemies.","—"
"<u><a href=""Feats.aspx?ID=1825"">Greater Physical Evolution</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","12","<u><a href=""Feats.aspx?ID=609"">Arcane Evolution</u></a> or <u><a href=""Feats.aspx?ID=613"">Primal Evolution</u></a>","You hold a deep understanding of the innate fundamental structures of the physical world, and you can enforce your will upon that structure as far as your own blood is concerned.","—"
"<u><a href=""Feats.aspx?ID=1501"">Greater Revelation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=319"">Oracle</a></u>","12","initial revelation spell","You learn a greater revelation spell associated with your mystery.","—"
"<u><a href=""Feats.aspx?ID=1826"">Greater Spiritual Evolution</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","12","<u><a href=""Feats.aspx?ID=611"">Divine Evolution</u></a> or <u><a href=""Feats.aspx?ID=612"">Occult Evolution</u></a>","Your magical blood is rich with spiritual essence, and this infusion within you allows your spells to be fully effective against incorporeal creatures, spirits, and creatures on the Ethereal Plane.","—"
"<u><a href=""Feats.aspx?ID=341"">Green Tongue</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","12","<u><a href=""Feats.aspx?ID=326"">Green Empathy</u></a>","You share a special kinship with all things green and living.","—"
"<u><a href=""Feats.aspx?ID=1685"">Gruesome Strike</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","<a style=""text-decoration:underline"" href=""Tenets.aspx?ID=2"">tenets of evil</a>; champion's reaction that grants extra damage with your Strikes","Make a Strike against the creature that triggered your champion's reaction.","—"
"<u><a href=""Feats.aspx?ID=1077"">Hellknight Order Cross-Training</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=907"">Hellknight Armiger Dedication</u></a>; <u><a href=""Feats.aspx?ID=1078"">Hellknight Dedication</u></a> or <u><a href=""Feats.aspx?ID=1082"">Hellknight Signifer Dedication</u></a>","You gain the lesser order benefit of a Hellknight order other than the one to which you belong.","—"
"<u><a href=""Feats.aspx?ID=1081"">Hell's Armaments</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1078"">Hellknight Dedication</u></a>","You’ve trained with your order’s weapon and your Hellknight plate long enough to apply your expertise from other weapons and armor.","—"
"<u><a href=""Feats.aspx?ID=1583"">Hex Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","12","&mdash;","Your patron's teachings have allowed you to achieve a deeper focus.","—"
"<u><a href=""Feats.aspx?ID=409"">Improved Dueling Riposte</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>","12","<u><a href=""Feats.aspx?ID=389"">Dueling Riposte</u></a>","Your weapon whirls and darts, striking foes whenever the opportunity presents itself.","—"
"<u><a href=""Feats.aspx?ID=470"">Improved Knockback</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","12","master in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Your shoves cause the target to go farther.","—"
"<u><a href=""Feats.aspx?ID=410"">Incredible Ricochet</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=133"">Press</a></u>","12","<u><a href=""Feats.aspx?ID=391"">Incredible Aim</u></a>","After your first shot singles out your opponent's position, you direct another that ricochets around obstacles and strikes unerringly.","—"
"<u><a href=""Feats.aspx?ID=2968"">Infectious Emotions</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2963"">Cathartic Mage Dedication</u></a>","When you use Catharsis, one ally within 30 feet gains the catharsis activation benefits in addition to you.","—"
"<u><a href=""Feats.aspx?ID=202"">Inspirational Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","12","&mdash;","Your connection to your muse has granted you unusual focus.","—"
"<u><a href=""Feats.aspx?ID=3032"">Interfering Surge</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=3029"">Wellspring Mage Dedication</u></a>","You overcharge the triggering spell with magic.","—"
"<u><a href=""Feats.aspx?ID=114"">Invincible Mutagen</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","12","&mdash;","The fortifying additives you brew into your mutagens make your juggernaut form impervious.","—"
"<u><a href=""Feats.aspx?ID=2166"">Janatimo's Lessons</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1114"">Uzunjati Recollection</u></a>","Thanks to Janatimo's secret techniques, you can weave your knowledge and words into powerful tools to assist your allies in life-threatening situations.","—"
"<u><a href=""Feats.aspx?ID=893"">Judgement of the Monolith</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=889"">Ka Stone Ritual</u></a>","You can use your <i>ka stone</i> to compel the truth.","—"
"<u><a href=""Feats.aspx?ID=676"">Juggernaut's Fortitude</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=671"">Barbarian Dedication</u></a>; expert in Fortitude Saves","Your proficiency rank in Fortitude saves increases to master.","—"
"<u><a href=""Feats.aspx?ID=1096"">Knight in Shining Armor</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1092"">Knight Vigilant</u></a>; expert in light armor, medium armor, or unarmored defense; trained in heavy armor","As a knight in shining armor, you train daily in the heaviest armor, expanding your expertise to heavy armor.","—"
"<u><a href=""Feats.aspx?ID=247"">Lasting Doubt</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","<a style=""text-decoration:underline"" href=""Causes.aspx?ID=2"">redeemer cause</a>","When you cast doubt upon your foes, the effect lasts longer than usual.","—"
"<u><a href=""Feats.aspx?ID=1230"">Legs of Stone</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=29"" title=""Pathfinder #153: Life's Long Shadow"">Pathfinder #153</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1227"">Golem Grafter Dedication</u></a>","You gain a +2 status bonus to your Fortitude and Reflex DCs against attempts to Shove or Trip you.","—"
"<u><a href=""Feats.aspx?ID=248"">Liberating Stride</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","<a style=""text-decoration:underline"" href=""Causes.aspx?ID=3"">liberator cause</a>","Your allies can move farther when you release them from harm.","—"
"<u><a href=""Feats.aspx?ID=527"">Lightning Snares</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","12","<u><a href=""Feats.aspx?ID=509"">Quick Snares</u></a>; <u><a href=""Feats.aspx?ID=506"">Snare Specialist</u></a>; master in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","You can rig a trap with incredible speed.","—"
"<u><a href=""Feats.aspx?ID=2930"">Link Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","12","link spells","Your focus recovers faster.","—"
"<u><a href=""Feats.aspx?ID=411"">Lunging Stance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=152"">Stance</a></u>","12","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=7"">attack of opportunity</a>; <u><a href=""Feats.aspx?ID=369"">Lunge</u></a>","Your body coiled to strike, you can lash out at distant enemies.","—"
"<u><a href=""Feats.aspx?ID=622"">Magic Sense</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=43"">Detection</a></u>, <u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=389"">Magus</a></u>, <u><a href=""Traits.aspx?ID=319"">Oracle</a></u>, <u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>, <u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","12","&mdash;","You have a literal sixth sense for magic.","—"
"<u><a href=""Feats.aspx?ID=2741"">Maneuvering Spell</a></u>","—","<u><a href=""Sources.aspx?ID=86"" title=""Pathfinder #167: Ready? Fight!"">Pathfinder #167</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2739"">Sixth Pillar Dedication</u></a>","You instantly tap into the magical power of a spell you're casting to quickly pounce around the battlefield.","—"
"<u><a href=""Feats.aspx?ID=670"">Master Alchemy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=669"">Expert Alchemy</u></a>; master in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","Your advanced alchemy level increases to 7.","—"
"<u><a href=""Feats.aspx?ID=1850"">Master Spotter (Investigator)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1844"">Investigator Dedication</u></a>; expert in Perception","Your proficiency rank in Perception increases to master.","—"
"<u><a href=""Feats.aspx?ID=726"">Master Spotter (Ranger)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=722"">Ranger Dedication</u></a>; expert in Perception","Your proficiency rank in Perception increases to master.","—"
"<u><a href=""Feats.aspx?ID=471"">Meditative Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","12","ki spells","Your meditation is so effective that you can achieve a deep focus.","—"
"<u><a href=""Feats.aspx?ID=1549"">Mobile Finisher</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=322"">Finisher</a></u>, <u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","12","&mdash;","You attack in motion.","—"
"<u><a href=""Feats.aspx?ID=1752"">Overwhelming Breath</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>","12","ki spells","You control your breathing and align it with your ki, exhaling with controlled force in order to overcome your opponent's resistance.","—"
"<u><a href=""Feats.aspx?ID=2876"">Overwhelming Spellstrike</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=389"">Magus</a></u>","12","<a style=""text-decoration:underline"" href=""Actions.aspx?ID=755"">Spellstrike</a>","You pierce through your foe's resistance.","—"
"<u><a href=""Feats.aspx?ID=1686"">Pale Horse</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=4"">divine ally (steed)</a>; <a style=""text-decoration:underline"" href=""Tenets.aspx?ID=2"">tenets of evil</a>","Your mount becomes a grotesque creature of foreboding when you ride it.","—"
"<u><a href=""Feats.aspx?ID=412"">Paragon's Guard</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=152"">Stance</a></u>","12","&mdash;","Once you’ve had a moment to set your stance, you always have your shield ready without a thought.","—"
