"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=2851"">Spell Parry</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=389"">Magus</a></u>","2","&mdash;","You infuse magical power into your body or armaments to parry both physical and magical assaults.","—"
"<u><a href=""Feats.aspx?ID=2852"">Spirit Sheath</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=11"">Arcane</a></u>, <u><a href=""Traits.aspx?ID=33"">Conjuration</a></u>, <u><a href=""Traits.aspx?ID=67"">Extradimensional</a></u>, <u><a href=""Traits.aspx?ID=389"">Magus</a></u>","2","&mdash;","You've magically constructed an extradimensional sheath for your weapon that you access through your clothing, typically through a pocket, sleeve, or seam.","—"
"<u><a href=""Feats.aspx?ID=1193"">Staff Acrobat Dedication</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=21"" title=""Pathfinder #151: The Show Must Go On"">Pathfinder #151</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","trained with at least one of the following weapons: <a style=""text-decoration:underline"" href=""Weapons.aspx?ID=12"">staff</a>, <a style=""text-decoration:underline"" href=""Weapons.aspx?ID=17"">bo staff</a>, <a style=""text-decoration:underline"" href=""Weapons.aspx?ID=78"">halfling sling staff</a>, or any weapon in the <a style=""text-decoration:underline"" href=""WeaponGroups.aspx?ID=14"">spear</a> or <a style=""text-decoration:underline"" href=""WeaponGroups.aspx?ID=11"">polearm</a> group (referred to in this archetype as “your staff”); Dexterity 16; trained in <u><a href=""Skills.aspx?ID=1"">Acrobatics</u></a> and <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Gain bonuses when using your staff as an implement to aid Acrobatics and Athletics actions.","Extinction Curse"
"<u><a href=""Feats.aspx?ID=2899"">Steed Form</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","2","&mdash;","Your eidolon changes to make it particularly effective as your mount.","—"
"<u><a href=""Feats.aspx?ID=1783"">Strong Arm</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","2","&mdash;","When you Strike with a thrown weapon, the weapon's range increment increases 10 feet.","—"
"<u><a href=""Feats.aspx?ID=900"">Student of Perfection Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=8"">powerful fist</a> or expert in unarmed attacks; member of a House of Perfection","You have joined one of the Houses of Perfection.","—"
"<u><a href=""Feats.aspx?ID=442"">Stunning Fist</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","2","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=8"">Flurry of Blows</a>","The focused power of your flurry threatens to overwhelm your opponent.","—"
"<u><a href=""Feats.aspx?ID=2953"">Summoner Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>, <u><a href=""Traits.aspx?ID=115"">Multiclass</a></u>","2","Charisma 14","You've formed a bond with an eidolon, an entity that manifests in a physical body only through its link to your life force.","—"
"<u><a href=""Feats.aspx?ID=1859"">Swashbuckler Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>, <u><a href=""Traits.aspx?ID=115"">Multiclass</a></u>","2","Dexterity 14; Charisma 14","Choose a swashbuckler style.","—"
"<u><a href=""Feats.aspx?ID=2079"">Talisman Dabbler Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","&mdash;","You are trained in the use of talismans and similar magical paraphernalia.","—"
"<u><a href=""Feats.aspx?ID=2962"">Tattoo Artist</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","trained in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","You can craft tattoos, including magical tattoos.","—"
"<u><a href=""Feats.aspx?ID=2153"">Terrifying Resistance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","expert in <u><a href=""Skills.aspx?ID=7"">Intimidation</u></a>","+1 to spell saves from a creature you’ve Demoralized.","—"
"<u><a href=""Feats.aspx?ID=1525"">Tumble Behind (Swashbuckler)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","2","&mdash;","Your tumbling catches your foe off guard.","—"
"<u><a href=""Feats.aspx?ID=274"">Turn Undead</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","2","&mdash;","Undead harmed by your positive energy might flee, compelled by an innate aversion to the force opposite undeath.","—"
"<u><a href=""Feats.aspx?ID=1232"">Turpin Rowe Lumberjack Dedication</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=29"" title=""Pathfinder #153: Life's Long Shadow"">Pathfinder #153</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","trained in <u><a href=""Skills.aspx?ID=16"">Survival</u></a>","Your logging training has made you intimately familiar with all aspects of forestry.","Extinction Curse"
"<u><a href=""Feats.aspx?ID=927"">Tweak Appearances</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=8"" title=""Pathfinder #147: Tomorrow Must Burn"">Pathfinder #147</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","expert in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","You can alter a creature's clothing to improve their social impact.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=559"">Unbalancing Blow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","2","<a style=""text-decoration:underline"" href=""Rackets.aspx?ID=3"">thief racket</a>","Interweaving your most powerful attacks in a graceful flow, you temporarily unbalance your foes. Whenever your Strike is a critical hit and deals damage, the target is flat-footed against your attacks until the end of your next turn.","—"
"<u><a href=""Feats.aspx?ID=1526"">Unbalancing Finisher</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=322"">Finisher</a></u>, <u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","2","&mdash;","You attack with a flashy assault that leaves your target off balance.","—"
"<u><a href=""Feats.aspx?ID=2156"">Underground Network</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","<u><a href=""Feats.aspx?ID=846"">Streetwise</u></a>; expert in <u><a href=""Skills.aspx?ID=14"">Society</u></a>","Gather Information without drawing attention and gain a bonus to Recall Knowledge about that subject.","—"
"<u><a href=""Feats.aspx?ID=1784"">Underhanded Assault</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","2","trained in <u><a href=""Skills.aspx?ID=15"">Stealth</u></a>","You capitalize on the distraction provided by an ally.","—"
"<u><a href=""Feats.aspx?ID=860"">Unmistakable Lore</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","expert in <u><a href=""Skills.aspx?ID=8"">Lore</u></a>","Recall Knowledge about your Lore more effectively.","—"
"<u><a href=""Feats.aspx?ID=222"">Vengeful Oath</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>, <u><a href=""Traits.aspx?ID=119"">Oath</a></u>","2","<a style=""text-decoration:underline"" href=""Causes.aspx?ID=1"">paladin cause</a>","You’ve sworn an oath to hunt down wicked evildoers and bring them to judgment.","—"
"<u><a href=""Feats.aspx?ID=275"">Versatile Font</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","2","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=5"">harmful font or healing font</a>; deity that allows clerics to have both fonts","As you explore your deity’s aspects, you move beyond restrictions on healing or harming.","—"
"<u><a href=""Feats.aspx?ID=2083"">Vigilante Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","trained in <u><a href=""Skills.aspx?ID=5"">Deception</u></a>","You have two identities, each with its own name, alignment, and abilities.","—"
"<u><a href=""Feats.aspx?ID=2094"">Viking Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","trained in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Vikings spend long periods of time at sea, only to leap from their boats at a moment's notice, charge through the surf, and take their enemies by storm.","—"
"<u><a href=""Feats.aspx?ID=864"">Ward Medic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","expert in <u><a href=""Skills.aspx?ID=9"">Medicine</u></a>","Treat several patients at once.","—"
"<u><a href=""Feats.aspx?ID=865"">Wary Disarmament</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","expert in <u><a href=""Skills.aspx?ID=17"">Thievery</u></a>","+2 to AC or saves against devices or traps you trigger while disarming.","—"
"<u><a href=""Feats.aspx?ID=2099"">Weapon Improviser Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","trained in all martial weapons","You don't take the normal –2 penalty to attack rolls with improvised weapons.","—"
"<u><a href=""Feats.aspx?ID=3029"">Wellspring Mage Dedication</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=397"">Class</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","wellspring magic","There's no longer a limit on how many temporary spell slots you can gain per day from wellspring magic.","—"
"<u><a href=""Feats.aspx?ID=499"">Wild Empathy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","2","&mdash;","You have a connection to the creatures of the natural world.","—"
"<u><a href=""Feats.aspx?ID=868"">Wilderness Spotter</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=3"" title=""The Fall of Plaguestone"">The Fall of Plaguestone</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","2","expert in <u><a href=""Skills.aspx?ID=16"">Survival</u></a>","Use Survival for your Initiative when in a specific terrain.","The Fall of Plaguestone"
"<u><a href=""Feats.aspx?ID=1866"">Witch Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>, <u><a href=""Traits.aspx?ID=115"">Multiclass</a></u>","2","Intelligence 14","You cast spells like a witch.","—"
"<u><a href=""Feats.aspx?ID=742"">Wizard Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>, <u><a href=""Traits.aspx?ID=115"">Multiclass</a></u>","2","Intelligence 14","You become a multiclass wizard","—"
"<u><a href=""Feats.aspx?ID=1154"">Zephyr Guard Dedication</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","2","&mdash;","As a Zephyr Guard, you’re always vigilant against crime and threats to the city’s safety.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=2688"">Additional Circus Trick</a></u>","—","<u><a href=""Sources.aspx?ID=83"" title=""Come One, Come All, to the Extinction Curse Player’s Guide!"">Come One, Come All, to the Extinction Curse Player’s Guide!</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=375"">Circus</a></u>, <u><a href=""Traits.aspx?ID=78"">General</a></u>","3","You must have a signature trick","You gain an additional signature trick.","—"
"<u><a href=""Feats.aspx?ID=753"">Ancestral Paragon</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","&mdash;","Gain a 1st-level ancestry feat.","—"
"<u><a href=""Feats.aspx?ID=2130"">Hireling Manager</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","Charisma 14","Hirelings gain +2 to skill checks.","—"
"<u><a href=""Feats.aspx?ID=2132"">Improvised Repair</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","&mdash;","Quickly patch a broken item.","—"
"<u><a href=""Feats.aspx?ID=2136"">Keen Follower</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","&mdash;","Improve bonuses when you Follow the Expert.","—"
"<u><a href=""Feats.aspx?ID=1156"">Know the Beat</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","3","<u><a href=""Feats.aspx?ID=1154"">Zephyr Guard Dedication</u></a>","You have been trained to investigate crimes.","—"
"<u><a href=""Feats.aspx?ID=2140"">Pick up the Pace</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","Constitution 14","Your group can Hustle for up to 20 minutes longer.","—"
"<u><a href=""Feats.aspx?ID=2143"">Prescient Planner</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","&mdash;","Procure a piece of adventuring gear.","—"
"<u><a href=""Feats.aspx?ID=2151"">Skitter</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","<u><a href=""Feats.aspx?ID=784"">Fleet</u></a>; Dexterity 16","Crawl up to half your Speed.","—"
"<u><a href=""Feats.aspx?ID=1211"">Steel Your Resolve</a></u>","—","<u><a href=""Sources.aspx?ID=22"" title=""Gamemastery Guide"">Gamemastery Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=295"">Stamina</a></u>","3","&mdash;","Regain Stamina Points equal to half your maximum.","—"
"<u><a href=""Feats.aspx?ID=2154"">Thorough Search</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","expert in Perception","+2 to Perception when you spend twice as long Searching.","—"
"<u><a href=""Feats.aspx?ID=861"">Untrained Improvisation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","3","&mdash;","Become more adept at using untrained skills.","—"
