"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=2691"">Syu Tak-Nwa's Hexed Locks</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=85"" title=""Pathfinder #166: Despair on Danger Island"">Pathfinder #166</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","8","<u><a href=""Feats.aspx?ID=1570"">Living Hair</u></a>","Your hair attacks gain the reach trait and you can deliver hexes through it.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=1800"">Tactical Entry</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","8","master in <u><a href=""Skills.aspx?ID=15"">Stealth</u></a>","Stride without triggering reactions","—"
"<u><a href=""Feats.aspx?ID=461"">Tangled Forest Stance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>, <u><a href=""Traits.aspx?ID=152"">Stance</a></u>","8","&mdash;","You extend your arms like gnarled branches to interfere with your foes’ movements.","—"
"<u><a href=""Feats.aspx?ID=517"">Terrain Master</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","8","<u><a href=""Feats.aspx?ID=495"">Favored Terrain</u></a>; master in <u><a href=""Skills.aspx?ID=16"">Survival</u></a>","You adapt to your surroundings in any natural terrain.","—"
"<u><a href=""Feats.aspx?ID=156"">Thrash</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","8","&mdash;","You thrash the grabbed foe around.","—"
"<u><a href=""Feats.aspx?ID=2013"">To Battle!</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>","8","<u><a href=""Feats.aspx?ID=2005"">Marshal Dedication</u></a>","With a resounding cry, you rally your ally to the offensive.","—"
"<u><a href=""Feats.aspx?ID=2235"">Transcribe Moment</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","8","<u><a href=""Feats.aspx?ID=1130"">Scrollmaster Dedication</u></a>","You gain the <i>transcribe moment</i> focus spell.","—"
"<u><a href=""Feats.aspx?ID=1877"">Tumbling Strike</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>, <u><a href=""Traits.aspx?ID=114"">Move</a></u>","8","<u><a href=""Feats.aspx?ID=1873"">Acrobat Dedication</u></a>","Attempt an Acrobatics check against the Reflex DC of an enemy adjacent to you.","—"
"<u><a href=""Feats.aspx?ID=1158"">Unfazed Assessment</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","8","<u><a href=""Feats.aspx?ID=1154"">Zephyr Guard Dedication</u></a>; expert in Perception","You have witnessed hundreds of fighting styles and quickly adapt to defend against complicated maneuvers.","—"
"<u><a href=""Feats.aspx?ID=649"">Universal Versatility</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","8","<a style=""text-decoration:underline"" href=""ArcaneSchools.aspx?ID=9"">universalist wizard</a>; <u><a href=""Feats.aspx?ID=636"">Hand of the Apprentice</u></a>","You can access the fundamental abilities of any school of magic.","—"
"<u><a href=""Feats.aspx?ID=1132"">Unravel Mysteries</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","8","master in a <a style=""text-decoration:underline"" href=""Actions.aspx?ID=22"">Decipher Writing</a> skill; <u><a href=""Feats.aspx?ID=1130"">Scrollmaster Dedication</u></a>","You can understand the true meaning of texts quickly, and even when you get lost or hit a dead end, you aren’t discouraged from making further attempts to get to the bottom of things.","—"
"<u><a href=""Feats.aspx?ID=1093"">Unshakable Idealism</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","8","<u><a href=""Feats.aspx?ID=1092"">Knight Vigilant</u></a>; expert in Will saves","Your faith and hope can’t be shaken, and you won’t flee when lives are at stake.","—"
"<u><a href=""Feats.aspx?ID=1542"">Vivacious Bravado</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","8","&mdash;","Your ego swells, granting you a temporary reprieve from your pain.","—"
"<u><a href=""Feats.aspx?ID=2035"">Walk the Plank</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","8","<u><a href=""Feats.aspx?ID=2032"">Pirate Dedication</u></a>","You frighten a foe into moving where you want them, traditionally demanding they walk the plank.","—"
"<u><a href=""Feats.aspx?ID=462"">Wall Run</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","8","&mdash;","You defy gravity, traversing vertical planes as easily as the ground.","—"
"<u><a href=""Feats.aspx?ID=518"">Warden's Boon</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","8","&mdash;","By pointing out vulnerabilities, you grant an ally benefits from your hunting abilities.","—"
"<u><a href=""Feats.aspx?ID=2229"">Wayfinder Resonance Infiltrator</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","8","<u><a href=""Feats.aspx?ID=871"">Pathfinder Agent Dedication</u></a>; <u><a href=""Feats.aspx?ID=875"">Wayfinder Resonance Tinkerer</u></a>","You are adept at using the unusual resonance of your <i>wayfinder</i> to aid in any deceptions you might employ.","—"
"<u><a href=""Feats.aspx?ID=1467"">Whodunnit?</a></u>","<img alt=""PFS Restricted"" title=""PFS Restricted"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Restricted.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","8","&mdash;","You carefully consider your case and narrow down some of the details.","—"
"<u><a href=""Feats.aspx?ID=463"">Wild Winds Initiate</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","8","ki spells","You learn a mystical stance that lets you attack from a distance.","—"
"<u><a href=""Feats.aspx?ID=334"">Wind Caller</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","8","<a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=3"">storm order</a>","You bid the winds to lift and carry you through the air.","—"
"<u><a href=""Feats.aspx?ID=1578"">Witch's Bottle</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","8","<u><a href=""Feats.aspx?ID=1562"">Cauldron</u></a>","You spend 10 minutes and 1 Focus Point brewing a special potion containing the power of one of your hexes that targets a creature.","—"
"<u><a href=""Feats.aspx?ID=2966"">Work Yourself Up</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>","8","<u><a href=""Feats.aspx?ID=2963"">Cathartic Mage Dedication</u></a>","You concentrate on your mental state, tapping into that raw emotional energy.","—"
"<u><a href=""Feats.aspx?ID=2677"">Aboleth Transmutation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=76"" title=""Azarketi Ancestry Web Supplement"">Azarketi Ancestry Web Supplement</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=336"">Azarketi</a></u>","9","&mdash;","You have tapped into the ancient magic used by alghollthu masters to mold the flesh of your ancestors.","—"
"<u><a href=""Feats.aspx?ID=2826"">Absorb Toxin</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=264"">Grippli</a></u>","9","You are not immune to <a style=""text-decoration:underline"" href=""Traits.aspx?ID=46"">diseases</a> or <a style=""text-decoration:underline"" href=""Traits.aspx?ID=126"">poisons</a>","Your skin readily absorbs poison and can consciously draw toxins into your body to spare others.","—"
"<u><a href=""Feats.aspx?ID=1332"">Accursed Claws</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=212"">Changeling</a></u>","9","claw unarmed attack","Your claws carry your mother's hag magic.","—"
"<u><a href=""Feats.aspx?ID=2289"">Agathion Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","9","<u><a href=""Feats.aspx?ID=2284"">Idyllkin</u></a>","The harmonious magic of Nirvana flows through you.","—"
"<u><a href=""Feats.aspx?ID=1262"">Aggravating Scratch</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>, <u><a href=""Traits.aspx?ID=46"">Disease</a></u>","9","claw unarmed attack","Your claws carry an irritant that is harmless to you but can be damaging to others.","—"
"<u><a href=""Feats.aspx?ID=2483"">Analyze Information</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=335"">Aphorite</a></u>","9","&mdash;","You can stoke your mind into a burst of analytical prowess.","—"
"<u><a href=""Feats.aspx?ID=2539"">Anarchic Arcana</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=339"">Ganzi</a></u>","9","&mdash;","The magic in your blood is unpredictable.","—"
"<u><a href=""Feats.aspx?ID=2484"">Ancillary Motes</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=335"">Aphorite</a></u>","9","<u><a href=""Feats.aspx?ID=2480"">Crystalline Dust</u></a>","You can use Crystalline Dust one more time per day.","—"
"<u><a href=""Feats.aspx?ID=1357"">Angelic Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","9","<u><a href=""Feats.aspx?ID=1348"">Angelkin</u></a>","You can tap into the magic of angels that runs through your blood.","—"
"<u><a href=""Feats.aspx?ID=2494"">Animal Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=337"">Beastkin</a></u>","9","&mdash;","Your shapeshifting grants you a magical connection to the animal world.","—"
"<u><a href=""Feats.aspx?ID=1358"">Archon Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","9","<u><a href=""Feats.aspx?ID=1352"">Lawbringer</u></a>","You can tap into the heavenly magic that is your birthright.","—"
"<u><a href=""Feats.aspx?ID=2305"">Azarketi Purification</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=336"">Azarketi</a></u>","9","&mdash;","You can cast <i>purify food and drink</i> as a primal innate spell, but only on liquids.","—"
"<u><a href=""Feats.aspx?ID=1359"">Azata Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","9","<u><a href=""Feats.aspx?ID=1353"">Musetouched</u></a>","Your lineage traces back to the realm of Elysium, and you can harness its magic using this connection.","—"
"<u><a href=""Feats.aspx?ID=1047"">Bark and Tendril</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=225"">Leshy</a></u>","9","&mdash;","You wield primal magic.","—"
"<u><a href=""Feats.aspx?ID=971"">Battleforger</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=54"">Dwarf</a></u>","9","master in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","You can sharpen weapons, polish armor, and apply special techniques to temporarily gain better effects from your armaments.","—"
"<u><a href=""Feats.aspx?ID=1279"">Between the Scales</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=224"">Kobold</a></u>","9","&mdash;","Underestimating you is a grave mistake, but it's one others keep making.","—"
"<u><a href=""Feats.aspx?ID=1306"">Big Mouth</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=234"">Ratfolk</a></u>","9","<u><a href=""Feats.aspx?ID=1295"">Cheek Pouches</u></a>","Your cheek pouches are especially stretchy.","—"
"<u><a href=""Feats.aspx?ID=1344"">Bloodletting Fangs</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=215"">Dhampir</a></u>","9","fangs unarmed attack","You emulate your vampiric parent's techniques for drawing blood from a victim.","—"
"<u><a href=""Feats.aspx?ID=2409"">Bone Caller</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=226"">Lizardfolk</a></u>","9","&mdash;","Using a mixture of dinosaur bones and the bones of your ancestors to focus your magic, you animate lizards and dinosaurs to carry messages or serve as mounts.","—"
"<u><a href=""Feats.aspx?ID=2800"">Breath Like Honey</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=219"">Gnoll</a></u>","9","<u><a href=""Heritages.aspx?ID=168"">Sweetbreath Gnoll</u></a> heritage","You smell of honey and savory things.","—"
"<u><a href=""Feats.aspx?ID=2385"">Briar Battler</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=224"">Kobold</a></u>","9","&mdash;","You've learned to use roots, crevices, uneven ground, and dense underbrush to your advantage.","—"
"<u><a href=""Feats.aspx?ID=984"">Brightness Seeker</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=58"">Elf</a></u>","9","&mdash;","Once per day, you can spend 10 minutes studying your surroundings in search of omens related to a particular course of action to cast <i>augury</i> as an innate divine spell.","—"
"<u><a href=""Feats.aspx?ID=2290"">Call of Elysium</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","9","<u><a href=""Feats.aspx?ID=1353"">Musetouched</u></a>","The wild wonder of Elysium harmonizes within you, and in dire straits, you can share its benefits with your allies.","—"
"<u><a href=""Feats.aspx?ID=2372"">Cantorian Rejuvenation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=89"">Healing</a></u>, <u><a href=""Traits.aspx?ID=268"">Hobgoblin</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=128"">Positive</a></u>","9","&mdash;","The life-giving energy that flows in your blood revitalizes you.","—"
"<u><a href=""Feats.aspx?ID=2525"">Captivating Curiosity</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=338"">Fleshwarp</a></u>","9","&mdash;","You can snare the attentions of onlookers with your unique appearance.","—"
"<u><a href=""Feats.aspx?ID=2361"">Catrina's Presence</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=257"">Duskwalker</a></u>","9","&mdash;","You've adopted the calming presence of catrinas, the festive dead..","—"
"<u><a href=""Feats.aspx?ID=1419"">Cautious Curiosity</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=80"">Gnome</a></u>","9","at least one arcane or occult innate spell gained from a gnome heritage or gnome ancestry feat","You've learned a few magical techniques for getting yourself both into and out of trouble unnoticed.","—"
