"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=2825"">Tenacious Net</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=264"">Grippli</a></u>","5","&mdash;","Escaping your nets is no simple task.","—"
"<u><a href=""Feats.aspx?ID=2439"">Tengu Feather Fan</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=240"">Tengu</a></u>","5","&mdash;","You've learned to bind some of your feathers together into a fan to focus your ancestral magic.","—"
"<u><a href=""Feats.aspx?ID=1318"">Tengu Weapon Study</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=240"">Tengu</a></u>","5","<u><a href=""Feats.aspx?ID=1314"">Tengu Weapon Familiarity</u></a>","You've learned techniques for using blades and other tengu weapons.","—"
"<u><a href=""Feats.aspx?ID=2651"">Thrown Voice</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=342"">Strix</a></u>","5","&mdash;","You've learned how to throw your voice through the winds, tricking others as to your location.","—"
"<u><a href=""Feats.aspx?ID=970"">Tomb-Watcher's Glare</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=48"">Divine</a></u>, <u><a href=""Traits.aspx?ID=54"">Dwarf</a></u>","5","<u><a href=""Heritages.aspx?ID=2"">Death Warden Dwarf</u></a> heritage","When you critically hit an undead creature, or an undead creature critically fails a saving throw against one of your abilities, you drive your divine wrath home in your enemy’s heart.","—"
"<u><a href=""Feats.aspx?ID=2408"">Tongue Disarm</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=226"">Lizardfolk</a></u>","5","<u><a href=""Feats.aspx?ID=2403"">Lightning Tongue</u></a>; trained in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","You lash out with your tongue to disarm your foe.","—"
"<u><a href=""Feats.aspx?ID=1005"">Torch Goblin</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","5","<u><a href=""Heritages.aspx?ID=16"">Charhide Goblin</u></a> heritage","You’ve spent enough time on fire that you know how to use it to your advantage.","—"
"<u><a href=""Feats.aspx?ID=1222"">Tough Tumbler</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=29"" title=""Pathfinder #153: Life's Long Shadow"">Pathfinder #153</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=296"">Shoony</a></u>","5","<u><a href=""Feats.aspx?ID=1218"">Scamper Underfoot</u></a>","You’ve taken your share of licks while scurrying around the battlefield and know how to defend yourself against opportunistic attackers.","—"
"<u><a href=""Feats.aspx?ID=2288"">Tranquil Sanctuary</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","5","<u><a href=""Feats.aspx?ID=2284"">Idyllkin</u></a>","Whenever possible, you follow the serene path and encourage others to do the same.","—"
"<u><a href=""Feats.aspx?ID=2571"">Treacherous Earth</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=304"">Oread</a></u>","5","&mdash;","You have the power to shatter the earth into a shape of your devising.","—"
"<u><a href=""Feats.aspx?ID=1006"">Tree Climber (Goblin)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","5","<u><a href=""Heritages.aspx?ID=37"">Tailed Goblin</u></a> heritage or <u><a href=""Heritages.aspx?ID=38"">Treedweller Goblin</u></a> heritage","Your time in forest or jungle canopies has taught you how to scramble across branches with sure feet.","—"
"<u><a href=""Feats.aspx?ID=2524"">Uncanny Awareness</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=338"">Fleshwarp</a></u>","5","&mdash;","You have a keen sense of movement around you.","—"
"<u><a href=""Feats.aspx?ID=2350"">Undead Companion</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=215"">Dhampir</a></u>","5","an animal companion or a familiar","Your companion is also touched by undeath, a mix of a traditional companion and a skeleton, zombie, or stranger form of unlife.","—"
"<u><a href=""Feats.aspx?ID=1343"">Undead Slayer</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=215"">Dhampir</a></u>","5","&mdash;","Your knowledge of your own not-quite-living anatomy, combined with your experience in combat, helps you take down undead foes with ease.","—"
"<u><a href=""Feats.aspx?ID=1427"">Vandal</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","5","&mdash;","You have a knack for breaking and dismantling things.","—"
"<u><a href=""Feats.aspx?ID=2360"">Vanth's Weapon Execution</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=257"">Duskwalker</a></u>","5","<u><a href=""Feats.aspx?ID=2357"">Vanth's Weapon Familiarity</u></a>","You've trained in the finer points of dealing death.","—"
"<u><a href=""Feats.aspx?ID=88"">Victorious Vigor</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=124"">Orc</a></u>","5","&mdash;","Your victories in battle fill you with pride and imbue you with the energy to fight a bit longer despite your wounds.","—"
"<u><a href=""Feats.aspx?ID=1372"">Ward Against Corruption</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=257"">Duskwalker</a></u>","5","&mdash;","Your soul is warded against the power of undeath and plague, as well as that of the evil former psychopomps known as sahkils.","—"
"<u><a href=""Feats.aspx?ID=2304"">Water Conjuration</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=336"">Azarketi</a></u>","5","&mdash;","You carry the ocean with you wherever you go.","—"
"<u><a href=""Feats.aspx?ID=952"">Wavetouched Paragon</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=90"">Human</a></u>","5","Bonuwat ethnicity","You have been blessed by the sea, granting you the ability to swim like a fish.","—"
"<u><a href=""Feats.aspx?ID=983"">Wildborn Adept</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=58"">Elf</a></u>","5","<u><a href=""Feats.aspx?ID=978"">Wildborn Magic</u></a>","The whispers of the jungle grant you more diverse access to simple primal magic.","—"
"<u><a href=""Feats.aspx?ID=2384"">Winglets</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=224"">Kobold</a></u>","5","&mdash;","You're among the few kobolds who grow a set of draconic wings later in life.","—"
"<u><a href=""Feats.aspx?ID=449"">Abundant Step</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","6","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=8"">incredible movement</a>; ki spells","You can teleport yourself a short distance.","—"
"<u><a href=""Feats.aspx?ID=1104"">Adaptive Mask Familiar</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1103"">Mask Familiar</u></a>","Your mask familiar adapts quickly to material form, allowing it to gain more familiar and master abilities.","—"
"<u><a href=""Feats.aspx?ID=1770"">Additional Recollection</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","6","&mdash;","You scan the battlefield quickly, remembering critical details about multiple opponents you face.","—"
"<u><a href=""Feats.aspx?ID=746"">Advanced Arcana</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=744"">Basic Arcana</u></a>","You gain one wizard feat.","—"
"<u><a href=""Feats.aspx?ID=738"">Advanced Blood Potency</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=736"">Basic Blood Potency</u></a>","You gain one sorcerer feat.","—"
"<u><a href=""Feats.aspx?ID=614"">Advanced Bloodline</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","6","bloodline spell","You have studied your bloodline to learn the secrets of its magic.","—"
"<u><a href=""Feats.aspx?ID=1887"">Advanced Bow Training</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1885"">Archer Dedication</u></a>","Through constant practice and the crucible of experience, you increase your skill with advanced bows.","—"
"<u><a href=""Feats.aspx?ID=668"">Advanced Concoction</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=666"">Basic Concoction</u></a>","You gain one alchemist feat.","—"
"<u><a href=""Feats.aspx?ID=1847"">Advanced Deduction</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1845"">Basic Deduction</u></a>","You gain one investigator feat.","—"
"<u><a href=""Feats.aspx?ID=690"">Advanced Devotion</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=687"">Basic Devotion</u></a>","You gain one champion feat.","—"
"<u><a href=""Feats.aspx?ID=697"">Advanced Dogma</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=696"">Basic Dogma</u></a>","You gain one cleric feat.","—"
"<u><a href=""Feats.aspx?ID=2976"">Advanced Elemental Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","6","<a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=5"">flame order</a>, <a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=6"">stone order</a>, <a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=3"">storm order</a>, or <a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=7"">wave order</a>","Your connection to one of the great elemental aspects of nature deepens, allowing you further control over its powers.","—"
"<u><a href=""Feats.aspx?ID=1862"">Advanced Flair</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1860"">Basic Flair</u></a>","You gain one swashbuckler feat.","—"
"<u><a href=""Feats.aspx?ID=674"">Advanced Fury</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=673"">Basic Fury</u></a>","You gain one barbarian feat.","—"
"<u><a href=""Feats.aspx?ID=725"">Advanced Hunter's Trick</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=723"">Basic Hunter's Trick</u></a>","You gain one ranger feat.","—"
"<u><a href=""Feats.aspx?ID=718"">Advanced Kata</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=716"">Basic Kata</u></a>","You gain one monk feat.","—"
"<u><a href=""Feats.aspx?ID=713"">Advanced Maneuver</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=710"">Basic Maneuver</u></a>","You gain a fighter feat.","—"
"<u><a href=""Feats.aspx?ID=2949"">Advanced Martial Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=2946"">Basic Martial Magic</u></a>","You gain one magus feat.","—"
"<u><a href=""Feats.aspx?ID=680"">Advanced Muse's Whispers</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=679"">Basic Muse's Whispers</u></a>","You gain one bard feat.","—"
"<u><a href=""Feats.aspx?ID=1855"">Advanced Mysteries</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1852"">Basic Mysteries</u></a>","You gain one oracle feat.","—"
"<u><a href=""Feats.aspx?ID=897"">Advanced Red Mantis Magic</a></u>","<img alt=""PFS Restricted"" title=""PFS Restricted"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Restricted.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=896"">Basic Red Mantis Magic</u></a>","Your Red Mantis magical training has improved.","—"
"<u><a href=""Feats.aspx?ID=1492"">Advanced Revelation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=319"">Oracle</a></u>","6","initial revelation spell","You learn an advanced revelation spell associated with your mystery.","—"
"<u><a href=""Feats.aspx?ID=2956"">Advanced Synergy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=2954"">Basic Synergy</u></a>","You gain one summoner feat.","—"
"<u><a href=""Feats.aspx?ID=730"">Advanced Trickery</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=728"">Basic Trickery</u></a>","You gain one rogue feat.","—"
"<u><a href=""Feats.aspx?ID=378"">Advanced Weapon Training</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>","6","&mdash;","You’ve studied the art of wielding an advanced weapon.","—"
"<u><a href=""Feats.aspx?ID=705"">Advanced Wilding</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=703"">Basic Wilding</u></a>","You gain one druid feat.","—"
"<u><a href=""Feats.aspx?ID=1869"">Advanced Witchcraft</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1868"">Basic Witchcraft</u></a>","You gain one witch feat.","—"
"<u><a href=""Feats.aspx?ID=379"">Advantageous Assault</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=133"">Press</a></u>","6","&mdash;","When an enemy’s movement is compromised, you deliver a more deadly blow.","—"
"<u><a href=""Feats.aspx?ID=1533"">Agile Maneuvers</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","6","expert in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Your easily maneuver against your foes.","—"
