"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=1832"">Bloodline Mutation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","20","a bloodline based on a specific type of creature","You permanently mutate to become more like the creatures of your bloodline.","—"
"<u><a href=""Feats.aspx?ID=631"">Bloodline Perfection</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=11"">bloodline paragon</a>","You command the ultimate powers of your bloodline and tradition.","—"
"<u><a href=""Feats.aspx?ID=428"">Boundless Reprisals</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>","20","&mdash;","With a sixth sense for the flow of combat, you can quickly react to any situation as required.","—"
"<u><a href=""Feats.aspx?ID=261"">Celestial Mount</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=4"">divine ally (steed)</a>; <a style=""text-decoration:underline"" href=""Tenets.aspx?ID=1"">tenets of good</a>","Your steed gains incredible celestial powers granted by your deity.","—"
"<u><a href=""Feats.aspx?ID=177"">Contagious Rage</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>, <u><a href=""Traits.aspx?ID=163"">Visual</a></u>","20","<u><a href=""Feats.aspx?ID=154"">Share Rage</u></a>","You can drive your allies into a frenzy, granting them incredible benefits.","—"
"<u><a href=""Feats.aspx?ID=127"">Craft Philosopher's Stone</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","20","&mdash;","Your research has paid off, culminating in the legendary philosopher’s stone.","—"
"<u><a href=""Feats.aspx?ID=2205"">Cross the Final Horizon</a></u>","—","<u><a href=""Sources.aspx?ID=47"" title=""Pathfinder #158: Sixty Feet Under"">Pathfinder #158</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=56"">Electricity</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=75"">Force</a></u>, <u><a href=""Traits.aspx?ID=147"">Sonic</a></u>","20","<u><a href=""Feats.aspx?ID=2200"">Sky and Heaven Stance</u></a>","You Stride up to your Speed and your ki enshrouds your limbs in a terrifying stormy energy.","—"
"<u><a href=""Feats.aspx?ID=2745"">Dance of Intercession</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=87"" title=""Pathfinder #168: King of the Mountain"">Pathfinder #168</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","20","expert in <u><a href=""Skills.aspx?ID=12"">Performance</u></a>","You either performed in or stood witness to the dance used to invoke the Celestial Dragon and can harness a sliver of their power.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=1762"">Deadly Strikes</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","20","&mdash;","You have honed your body to attack with lethal focus.","—"
"<u><a href=""Feats.aspx?ID=2746"">Demon's Hair</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=87"" title=""Pathfinder #168: King of the Mountain"">Pathfinder #168</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","20","<u><a href=""Feats.aspx?ID=1570"">Living Hair</u></a>","Your hair constantly wriggles and writhes.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=1243"">Denier of Destruction</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=36"" title=""Pathfinder #156: The Apocalypse Prophet"">Pathfinder #156</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=5"">healing font</a>","You can manipulate the same energies that the <i>aeon orbs</i> use to sustain life.","Extinction Curse"
"<u><a href=""Feats.aspx?ID=1163"">Efficient Alchemy (Paragon)</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=15"" title=""Pathfinder #150: Broken Promises"">Pathfinder #150</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","20","&mdash;","Prepare more alchemical items from your infused reagents.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=1164"">Emblazon Divinity</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=15"" title=""Pathfinder #150: Broken Promises"">Pathfinder #150</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","20","<u><a href=""Feats.aspx?ID=272"">Emblazon Armament</u></a>","Emblazon more equipment at the same time.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=1244"">Endurance of the Rooted Tree</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=36"" title=""Pathfinder #156: The Apocalypse Prophet"">Pathfinder #156</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","20","<u><a href=""Feats.aspx?ID=448"">Wholeness of Body</u></a>","Just as the Vale of Aroden retains light and life despite inhospitable surroundings, you can sustain yourself regardless of your environment.","Extinction Curse"
"<u><a href=""Feats.aspx?ID=1165"">Enduring Debilitation</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=15"" title=""Pathfinder #150: Broken Promises"">Pathfinder #150</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=10"">Debilitating Strike</a>","Your debilitations last for 1 minute.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=487"">Enduring Quickness</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","20","&mdash;","You move as fast and as high as the wind itself.","—"
"<u><a href=""Feats.aspx?ID=2942"">Eternal Boost</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","20","&mdash;","Your link with your eidolon is so intense that you continuously reinforce its abilities.","—"
"<u><a href=""Feats.aspx?ID=2747"">Everdistant Defense</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=87"" title=""Pathfinder #168: King of the Mountain"">Pathfinder #168</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=24"">Champion</a></u>, <u><a href=""Traits.aspx?ID=48"">Divine</a></u>","20","&mdash;","You have learned that distance can foil enemies better than any armor.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=1481"">Everyone's a Suspect</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","20","&mdash;","You are so suspicious of everyone you meet that you keep mental notes on how to defeat them all—even your own allies.","—"
"<u><a href=""Feats.aspx?ID=2748"">Extradimensional Stash</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=87"" title=""Pathfinder #168: King of the Mountain"">Pathfinder #168</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=67"">Extradimensional</a></u>, <u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","20","legendary in <u><a href=""Skills.aspx?ID=17"">Thievery</u></a>","When you perform sleight of hand, you fold space so that objects really do disappear.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=211"">Fatal Aria</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","20","&mdash;","Your songs overwhelm the target with unbearable emotion.","—"
"<u><a href=""Feats.aspx?ID=1694"">Fiendish Mount</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=4"">divine ally (steed)</a>; <a style=""text-decoration:underline"" href=""Tenets.aspx?ID=2"">tenets of evil</a>","Your steed ally manifests a suite of powerful and sinister gifts granted to it by your deity.","—"
"<u><a href=""Feats.aspx?ID=488"">Fuse Stance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","20","at least two <a style=""text-decoration:underline"" href=""Traits.aspx?ID=152"">stances</a>","You have combined two stances into a single stance all your own.","—"
"<u><a href=""Feats.aspx?ID=1166"">Golden Body</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=15"" title=""Pathfinder #150: Broken Promises"">Pathfinder #150</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","20","&mdash;","Strike harder and heal more rapidly.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=2749"">Head of the Night Parade</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=87"" title=""Pathfinder #168: King of the Mountain"">Pathfinder #168</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","20","&mdash;","You remember the revelry of the Night Parade and call them to your aid in a riotous display.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=2750"">Heart of the Kaiju</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=87"" title=""Pathfinder #168: King of the Mountain"">Pathfinder #168</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","20","<u><a href=""Feats.aspx?ID=349"">Monstrosity Shape</u></a>","Witnessing the might of a kaiju up close awoke a new ferocity within you.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=1590"">Hex Master</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","20","&mdash;","You embody the link to your patron so completely that you can cast your hexes in rapid succession.","—"
"<u><a href=""Feats.aspx?ID=599"">Hidden Paragon</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","20","legendary in <u><a href=""Skills.aspx?ID=15"">Stealth</u></a>","When you put your mind to slipping out of sight, you disappear completely.","—"
"<u><a href=""Feats.aspx?ID=353"">Hierophant's Power</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","20","&mdash;","You have entwined yourself with the natural world, and its full power flows through you.","—"
"<u><a href=""Feats.aspx?ID=1779"">Impossible Snares</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","20","<u><a href=""Feats.aspx?ID=539"">Ubiquitous Snares</u></a>","You can create endless shorter-lived snares, protecting your lair or using them against foes.","—"
"<u><a href=""Feats.aspx?ID=600"">Impossible Striker</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","20","<u><a href=""Feats.aspx?ID=577"">Sly Striker</u></a>","Your attacks are swift and deadly beyond explanation.","—"
"<u><a href=""Feats.aspx?ID=489"">Impossible Technique</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=76"">Fortune</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>","20","&mdash;","You execute a maneuver that defies possibility.","—"
"<u><a href=""Feats.aspx?ID=1559"">Inexhaustible Countermoves</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","20","&mdash;","You can react whenever a foe leaves a gap in their defenses.","—"
"<u><a href=""Feats.aspx?ID=1482"">Just the Facts</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","20","<u><a href=""Feats.aspx?ID=1464"">Thorough Research</u></a>","You fundamentally understand everything to the point where your research can't possibly be wrong.","—"
"<u><a href=""Feats.aspx?ID=1930"">Legendary Rider</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","20","<u><a href=""Feats.aspx?ID=1919"">Cavalier Dedication</u></a>","You and your mount move like one being, effortlessly reading each other's signals.","—"
"<u><a href=""Feats.aspx?ID=546"">Legendary Shot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=9"">masterful hunter</a>; legendary in Perception; <u><a href=""Feats.aspx?ID=502"">Far Shot</u></a>","You focus on your hunted prey, perceiving angles, air resistance, and every variable that would af ect your ranged attack.","—"
"<u><a href=""Feats.aspx?ID=2943"">Legendary Summoner</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","20","<u><a href=""Feats.aspx?ID=2912"">Master Summoner</u></a>","Your ability to summon extends past your other spellcasting.","—"
"<u><a href=""Feats.aspx?ID=354"">Leyline Conduit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=52"">Druid</a></u>, <u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>","20","&mdash;","You can cast your spells effortlessly by tapping into the leylines of the world.","—"
"<u><a href=""Feats.aspx?ID=309"">Maker of Miracles</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=5"">miraculous spell</a>","You are a conduit for truly deific power.","—"
"<u><a href=""Feats.aspx?ID=128"">Mega Bomb</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=4"">Additive 3</a></u>, <u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","20","<u><a href=""Feats.aspx?ID=109"">Expanded Splash</u></a>","You add an incredibly powerful additive to a held bomb to create a mega bomb.","—"
"<u><a href=""Feats.aspx?ID=310"">Metamagic Channel</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>","20","&mdash;","Deep understanding of divine revelations into the nature of vital essence allows you to freely manipulate the effects of your positive or negative energy.","—"
"<u><a href=""Feats.aspx?ID=632"">Metamagic Mastery</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>, <u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","20","&mdash;","Altering your spells doesn’t take any longer than casting them normally.","—"
"<u><a href=""Feats.aspx?ID=1245"">Mimic Protections</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=36"" title=""Pathfinder #156: The Apocalypse Prophet"">Pathfinder #156</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","20","&mdash;","By adopting resonant reflections, you have learned to copy the abilities of other creatures as well.","Extinction Curse"
"<u><a href=""Feats.aspx?ID=1509"">Mystery Conduit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=319"">Oracle</a></u>","20","&mdash;","The power of your mystery enables you to cast more than just revelation spells.","—"
"<u><a href=""Feats.aspx?ID=1510"">Oracular Providence</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=319"">Oracle</a></u>","20","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=14"">oracular clarity</a>","Your mystery grants you access to deep reserves of truly miraculous divine power.","—"
"<u><a href=""Feats.aspx?ID=1560"">Panache Paragon</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","20","&mdash;","You find opportunities to perform stylish feats in the moments between others' heartbeats and eye blinks.","—"
"<u><a href=""Feats.aspx?ID=1511"">Paradoxical Mystery</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=319"">Oracle</a></u>","20","<u><a href=""Feats.aspx?ID=1501"">Greater Revelation</u></a>","The truest depths of your divine mystery are fathomless and contradictory, granting you changing powers that even you can barely begin to fathom.","—"
